Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2022-01-03,58.5,58.54999923706055,56.34000015258789,56.650001525878906,53.19429397583008,57219200,PFE
2022-01-04,56.220001220703125,56.43000030517578,53.939998626708984,54.529998779296875,51.20360565185547,66993100,PFE
2022-01-05,55.84000015258789,56.439998626708984,55.369998931884766,55.630001068115234,52.23650360107422,52956400,PFE
2022-01-06,55.15999984741211,55.630001068115234,54.4900016784668,54.84000015258789,51.49469757080078,37000400,PFE
2022-01-07,55.36000061035156,55.77000045776367,54.630001068115234,55.720001220703125,52.32101821899414,27703400,PFE
2022-01-10,55.709999084472656,56.2599983215332,54.7400016784668,56.2400016784668,52.80929946899414,34044700,PFE
2022-01-11,56.75,57.43000030517578,55.810001373291016,56.689998626708984,53.23184585571289,33576600,PFE
2022-01-12,56.34000015258789,57.15999984741211,55.900001525878906,56.650001525878906,53.19429397583008,27608500,PFE
2022-01-13,56.529998779296875,56.75,55.220001220703125,55.540000915527344,52.15199661254883,28117900,PFE
2022-01-14,54.97999954223633,55.380001068115234,54.5099983215332,54.95000076293945,51.597991943359375,27072500,PFE
2022-01-18,54.5,54.54999923706055,53.43000030517578,54.11000061035156,50.80923080444336,35598000,PFE
2022-01-19,53.650001525878906,54.4900016784668,53.45000076293945,53.540000915527344,50.27399826049805,27300400,PFE
2022-01-20,53.959999084472656,54.52000045776367,53.06999969482422,54.04999923706055,50.75288772583008,35105300,PFE
2022-01-21,54.41999816894531,54.869998931884766,52.459999084472656,52.790000915527344,49.56975555419922,41059000,PFE
2022-01-24,51.75,52.060001373291016,49.81999969482422,51.540000915527344,48.395999908447266,59036400,PFE
2022-01-25,51.36000061035156,52.84000015258789,51.2400016784668,52.540000915527344,49.33500671386719,43983200,PFE
2022-01-26,52.56999969482422,53.619998931884766,52.459999084472656,53.0099983215332,49.776329040527344,39644800,PFE
2022-01-27,53.02000045776367,54.58000183105469,53.0,53.369998931884766,50.495391845703125,36957200,PFE
2022-01-28,53.77000045776367,54.66999816894531,53.099998474121094,54.33000183105469,51.40369415283203,28590400,PFE
2022-01-31,54.0,54.13999938964844,52.38999938964844,52.689998626708984,49.85202407836914,38644600,PFE
2022-02-01,52.7400016784668,53.15999984741211,52.38999938964844,53.06999969482422,50.2115592956543,27883300,PFE
2022-02-02,52.84000015258789,54.130001068115234,52.45000076293945,53.86000061035156,50.95900344848633,32039300,PFE
2022-02-03,53.33000183105469,53.88999938964844,53.09000015258789,53.380001068115234,50.504859924316406,22635800,PFE
2022-02-04,53.02000045776367,53.43000030517578,52.630001068115234,53.0,50.145320892333984,24932200,PFE
