Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2022-01-03,795.739990234375,799.3599853515625,784.9600219726562,797.489990234375,781.5960083007812,720600,ASML
2022-01-04,793.6300048828125,793.6300048828125,763.2899780273438,779.1900024414062,763.6607666015625,874100,ASML
2022-01-05,765.9099731445312,766.5399780273438,745.0399780273438,745.6699829101562,730.808837890625,1193200,ASML
2022-01-06,739.530029296875,763.760009765625,729.8099975585938,763.1199951171875,747.9110717773438,2041200,ASML
2022-01-07,758.3900146484375,763.3599853515625,743.5999755859375,756.0999755859375,741.0309448242188,1363300,ASML
2022-01-10,716.52001953125,727.6599731445312,702.2999877929688,727.1699829101562,712.6775512695312,1973400,ASML
2022-01-11,706.989990234375,731.4400024414062,700.7100219726562,729.1599731445312,714.6279296875,2120700,ASML
2022-01-12,739.3099975585938,749.4500122070312,735.0,742.1699829101562,727.3786010742188,959700,ASML
2022-01-13,772.4099731445312,777.9199829101562,728.6400146484375,730.0800170898438,715.529541015625,1628700,ASML
2022-01-14,735.5999755859375,746.5999755859375,728.1699829101562,744.530029296875,729.6915893554688,1313600,ASML
2022-01-18,741.030029296875,741.0700073242188,714.239990234375,715.22998046875,700.9754638671875,1178500,ASML
2022-01-19,736.9400024414062,738.8800048828125,698.7100219726562,698.8200073242188,684.8924560546875,1593200,ASML
2022-01-20,724.8900146484375,729.97998046875,706.2100219726562,706.4600219726562,692.3802490234375,1536500,ASML
2022-01-21,707.2899780273438,721.2000122070312,694.7100219726562,694.72998046875,680.8839721679688,1689600,ASML
2022-01-24,666.0499877929688,688.6400146484375,648.6300048828125,687.4199829101562,673.7197265625,2833100,ASML
2022-01-25,652.6400146484375,668.1599731445312,643.8200073242188,648.5700073242188,635.6439819335938,2095300,ASML
2022-01-26,661.6300048828125,679.3800048828125,644.6599731445312,653.260009765625,640.2406005859375,1376700,ASML
2022-01-27,664.7999877929688,665.0,631.4000244140625,634.6599731445312,622.01123046875,1465300,ASML
2022-01-28,633.5999755859375,644.97998046875,620.6699829101562,644.969970703125,632.11572265625,1339700,ASML
2022-01-31,650.7000122070312,677.5499877929688,648.030029296875,677.2000122070312,663.7034912109375,1357400,ASML
2022-02-01,682.5499877929688,683.7100219726562,666.27001953125,681.47998046875,667.8980712890625,945000,ASML
2022-02-02,687.9500122070312,691.239990234375,674.0900268554688,686.75,673.0631103515625,713600,ASML
2022-02-03,659.0900268554688,664.6699829101562,644.469970703125,645.9299926757812,633.056640625,1212000,ASML
2022-02-04,648.0499877929688,661.2100219726562,643.2999877929688,652.8099975585938,639.7994995117188,863100,ASML
2022-02-07,654.1500244140625,661.4099731445312,648.5499877929688,650.030029296875,637.074951171875,520300,ASML
2022-02-08,636.8499755859375,655.3599853515625,635.5999755859375,653.469970703125,640.4463500976562,745300,ASML
