Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2022-01-03,48.93000030517578,50.810001373291016,48.91999816894531,50.72999954223633,48.49037551879883,38978100,WFC
2022-01-04,51.58000183105469,53.150001525878906,51.52000045776367,52.75,50.42119216918945,43855100,WFC
2022-01-05,52.91999816894531,53.13999938964844,52.0,52.290000915527344,49.98149871826172,35072600,WFC
2022-01-06,53.150001525878906,53.66999816894531,52.65999984741211,53.630001068115234,51.2623405456543,29720800,WFC
2022-01-07,53.86000061035156,55.189998626708984,53.79999923706055,54.77000045776367,52.35201644897461,35149300,WFC
2022-01-10,55.5,56.060001373291016,54.47999954223633,55.349998474121094,52.90640640258789,34733500,WFC
2022-01-11,55.560001373291016,56.130001068115234,55.22999954223633,56.060001373291016,53.58505630493164,25073700,WFC
2022-01-12,56.40999984741211,56.709999084472656,55.7599983215332,56.400001525878906,53.91005325317383,34159400,WFC
2022-01-13,56.599998474121094,57.18000030517578,55.7599983215332,56.0,53.52771759033203,34037300,WFC
2022-01-14,56.849998474121094,58.869998931884766,56.38999938964844,58.060001373291016,55.496768951416016,56739600,WFC
2022-01-18,57.720001220703125,58.11000061035156,56.5099983215332,56.689998626708984,54.18724822998047,41689600,WFC
2022-01-19,57.11000061035156,57.68000030517578,55.470001220703125,55.56999969482422,53.116695404052734,34970200,WFC
2022-01-20,55.720001220703125,56.380001068115234,54.90999984741211,55.0,52.57185745239258,26972800,WFC
2022-01-21,54.5,55.0,53.130001068115234,53.66999816894531,51.300575256347656,38357600,WFC
2022-01-24,52.72999954223633,53.4900016784668,51.18000030517578,53.31999969482422,50.96603012084961,48451400,WFC
2022-01-25,52.66999816894531,53.72999954223633,51.54999923706055,53.59000015258789,51.22410583496094,40858700,WFC
2022-01-26,53.90999984741211,54.91999816894531,53.43000030517578,54.13999938964844,51.749820709228516,39687100,WFC
2022-01-27,54.599998474121094,55.5099983215332,53.22999954223633,53.7599983215332,51.38660430908203,34209200,WFC
2022-01-28,53.61000061035156,54.220001220703125,52.77000045776367,54.189998626708984,51.7976188659668,35519700,WFC
2022-01-31,53.81999969482422,54.04999923706055,53.029998779296875,53.79999923706055,51.42483901977539,34657500,WFC
2022-02-01,54.720001220703125,55.810001373291016,53.9900016784668,55.599998474121094,53.14537048339844,35870200,WFC
2022-02-02,55.27000045776367,56.04999923706055,54.959999084472656,55.93000030517578,53.46079635620117,29037100,WFC
2022-02-03,55.84000015258789,56.290000915527344,54.72999954223633,55.16999816894531,52.97113037109375,25227400,WFC
2022-02-04,56.040000915527344,57.040000915527344,55.470001220703125,56.33000183105469,54.084896087646484,33622100,WFC
2022-02-07,56.40999984741211,57.88999938964844,55.90999984741211,57.33000183105469,55.045040130615234,37480100,WFC
2022-02-08,58.0,58.97999954223633,57.79999923706055,58.75,56.40843963623047,39099600,WFC
2022-02-09,58.70000076293945,59.380001068115234,58.34000015258789,59.060001373291016,56.70608901977539,25883100,WFC
2022-02-10,59.54999923706055,60.29999923706055,58.79999923706055,59.04999923706055,56.69648742675781,36092000,WFC
2022-02-11,58.52000045776367,60.2400016784668,57.90999984741211,58.310001373291016,55.98597717285156,38650500,WFC
2022-02-14,58.5099983215332,58.650001525878906,57.18000030517578,57.849998474121094,55.5443115234375,32680500,WFC
2022-02-15,59.119998931884766,59.31999969482422,58.09000015258789,58.380001068115234,56.053192138671875,18224600,WFC
2022-02-16,57.90999984741211,58.880001068115234,57.54999923706055,58.13999938964844,55.822757720947266,22057200,WFC
2022-02-17,57.150001525878906,57.529998779296875,55.7599983215332,56.150001525878906,53.912078857421875,24946500,WFC
2022-02-18,56.150001525878906,56.720001220703125,55.369998931884766,55.630001068115234,53.41279602050781,22137900,WFC
2022-02-22,55.56999969482422,56.119998931884766,54.70000076293945,55.279998779296875,53.07674026489258,26887800,WFC
2022-02-23,55.849998474121094,56.02000045776367,53.7599983215332,53.95000076293945,51.79975891113281,21860700,WFC
2022-02-24,51.7599983215332,52.83000183105469,50.68000030517578,52.709999084472656,50.60917282104492,40917600,WFC
2022-02-25,53.16999816894531,54.439998626708984,53.09000015258789,54.11000061035156,51.953372955322266,27493500,WFC
